产品分类,产品名称,被抽样企业名称,通报单位,抽检结果,通报时间,通报文号,规格,商标,生产企业名称,生产企业地址,被抽样企业名称,被抽样企业地址,通报单位,生产省份,通报时间,不合格原因,检测结果,标准/法规限值,措施,判定结果,备注,伙伴网链接,抽检层级,网站
粮食及其制品-->其他类,糯米粉,凤台县国武粮油工贸有限公司徐桥糯米粉厂,安徽市场监管局,合格,2015-03-02,2016年第8期,,净含量2.5kg,凤台县国武粮油工贸有限公司徐桥糯米粉厂,安徽省淮南市凤台朱马店镇利民村,凤台县国武粮油工贸有限公司徐桥糯米粉厂,,安徽市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356870.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296350
粮食及其制品-->其他类,糯米粉（徐桥）,凤台县国武粮油工贸有限公司徐桥糯米粉厂,安徽市场监管局,合格,2015-03-02,2016年第8期,,净含量2.5kg,凤台县国武粮油工贸有限公司徐桥糯米粉厂,安徽省淮南市凤台朱马店镇利民村,凤台县国武粮油工贸有限公司徐桥糯米粉厂,,安徽市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356870.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296351
粮食及其制品-->其他类,水磨糯米粉,芜湖凤喜食品有限公司,安徽市场监管局,合格,2015-03-02,2016年第8期,,350g/袋,芜湖凤喜食品有限公司,工业集中区,芜湖凤喜食品有限公司,,安徽市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356870.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296353
粮食及其制品-->其他类,九华山福谷米面,安庆市新皖韵食品有限公司红光大卖场,安徽市场监管局,合格,2015-03-02,2016年第8期,,散称,安徽意诚食品有限公司,安徽青阳经济开发区,安庆市新皖韵食品有限公司红光大卖场,,安徽市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356870.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296356
粮食及其制品-->其他类,水磨糯米粉,安庆市新皖韵食品有限公司红光大卖场,安徽市场监管局,合格,2015-03-02,2016年第8期,,散称,芜湖市神农食品有限公司,芜湖市南陵县戈江镇工业集中区,安庆市新皖韵食品有限公司红光大卖场,,安徽市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356870.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296357
粮食及其制品-->小麦粉,面包粉,安徽欧尚超市有限公司安庆皖江大道店,安徽市场监管局,合格,2015-03-02,2016年第8期,,散称,安徽宣丰悦华食品有限公司,安徽省宣城市宣州区孙埠镇佟公大道,安徽欧尚超市有限公司安庆皖江大道店,,安徽市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356870.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296358
粮食及其制品-->大米,黑米,安徽省凤阳县好又多超市有限公司,安徽市场监管局,合格,2015-03-02,2016年第8期,,散装,安徽省凤阳好友多超市有限公司,凤阳县府城镇府东街,安徽省凤阳县好又多超市有限公司,,安徽市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356870.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296366
粮食及其制品-->其他类,玉米糁,安徽省凤阳县好又多超市有限公司,安徽市场监管局,合格,2015-03-02,2016年第8期,,散装,宿州市聚鑫生物科技有限公司,宿州市萧县马井镇,安徽省凤阳县好又多超市有限公司,,安徽市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356870.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296367
粮食及其制品-->其他类,小黄米,安徽省凤阳县好又多超市有限公司,安徽市场监管局,合格,2015-03-02,2016年第8期,,散装,威县连雪小米加工厂,河北省邢台市威县固献乡侯村,安徽省凤阳县好又多超市有限公司,,安徽市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356870.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296368
粮食及其制品-->大米,泰国炒米,金湖县苏果超市,江苏市场监管局,合格,2015-03-02,2016年第3期,,散装称重,湖南飘香食品有限公司,湖南省浏阳市两型产业园,金湖县苏果超市,,江苏市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356869.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296303
粮食及其制品-->挂面,金袋蟹皇面,青岛润泰事业有限公司马鞍山分公司,安徽市场监管局,合格,2015-03-02,2016年第8期,,105g/包,淮北顺发食品有限公司,安徽省淮北市瞿溪县乾隆湖工业集中区乾隆大道10号,青岛润泰事业有限公司马鞍山分公司,,安徽市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356870.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296317
粮食及其制品-->挂面,新品挂面,北京华联综合超市股份有限公司安徽第一分公司,安徽市场监管局,合格,2015-03-02,2016年第8期,,500g,安徽丰大股份有限公司,安徽合肥市双凤开发区魏武路北,北京华联综合超市股份有限公司安徽第一分公司,,安徽市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356870.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296320
粮食及其制品-->挂面,散装挂面,肥西县上派镇华云丰切面店,安徽市场监管局,合格,2015-03-02,2016年第8期,,称重,肥西县上派镇华云丰切面店,肥西县上派镇杨桂塘市场,肥西县上派镇华云丰切面店,,安徽市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356870.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296321
粮食及其制品-->挂面,手擀鸡蛋挂面,庐江县家万福超市,安徽市场监管局,合格,2015-03-02,2016年第8期,,450g/袋,安徽丰大股份有限公司,安徽合肥市双凤开发区魏武路北侧,庐江县家万福超市,,安徽市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356870.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296322
粮食及其制品-->挂面,精品挂面,江苏乐天玛特商业有限公司巢湖店,安徽市场监管局,合格,2015-03-02,2016年第8期,,320g/包,徐州雅士食品有限公司,江苏徐州铜山区房村工业园104国道804公里,江苏乐天玛特商业有限公司巢湖店,,安徽市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356870.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296323
粮食及其制品-->挂面,挂面,合肥市包河区佳乐粮油经营部,安徽市场监管局,合格,2015-03-02,2016年第8期,,500克,安徽双福粮油工贸集团有限公司,合肥市庐江县二西路688号,合肥市包河区佳乐粮油经营部,,安徽市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356870.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296324
粮食及其制品-->挂面,绿豆挂面,合肥瑶海区百思购超市一分店,安徽市场监管局,合格,2015-03-02,2016年第8期,,450克/包,安徽省庐江县志勤面业有限公司,安徽省庐江县泥河镇工业园,合肥瑶海区百思购超市一分店,,安徽市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356870.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296325
粮食及其制品-->挂面,挂面(精品挂面),安徽百大合家福连锁超市股份有限公司磨店购物广场,安徽市场监管局,合格,2015-03-02,2016年第8期,,净含量:500g/包,安徽丰大股份有限公司,合肥市双凤开发区魏武路北侧,安徽百大合家福连锁超市股份有限公司磨店购物广场,,安徽市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356870.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296326
粮食及其制品-->挂面,挂面,合肥蜀山合家福连锁超市有限公司,安徽市场监管局,合格,2015-03-02,2016年第8期,,500g/包,安徽丰大股份有限公司,安徽省合肥市双凤开发区魏武路北侧,合肥蜀山合家福连锁超市有限公司,,安徽市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356870.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296327
粮食及其制品-->挂面,经典原味挂面,巢湖经济开发区今之惠超市紫金华府店,安徽市场监管局,合格,2015-03-02,2016年第8期,,500g/袋,河北永生食品有限公司,河北省翼州市西吕工业园,巢湖经济开发区今之惠超市紫金华府店,,安徽市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356870.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296328
粮食及其制品-->挂面,手擀挂面,巢湖经济开发区今之惠超市紫金华府店,安徽市场监管局,合格,2015-03-02,2016年第8期,,400g/袋,遂平益康面粉有限公司,遂平县灈阳镇铁西社区,巢湖经济开发区今之惠超市紫金华府店,,安徽市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356870.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296329
粮食及其制品-->挂面,于氏德霖大豆面（挂面）,宿州市埇桥区冯广亮超市,安徽市场监管局,合格,2015-03-02,2016年第8期,,350克/包,蒙城于氏德霖食品科技有限公司,蒙城工业区,宿州市埇桥区冯广亮超市,,安徽市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356870.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296330
粮食及其制品-->挂面,普通挂面（手擀面）,淮南市伊面粮油有限公司,安徽市场监管局,合格,2015-03-02,2016年第8期,,净含量450g,淮南市伊面粮油有限公司,安徽省淮南市潘集区芦集镇（三是四处对面）,淮南市伊面粮油有限公司,,安徽市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356870.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296331
粮食及其制品-->挂面,花色挂面（鸡蛋面）,淮南市伊面粮油有限公司,安徽市场监管局,合格,2015-03-02,2016年第8期,,净含量450g,淮南市伊面粮油有限公司,安徽省淮南市潘集区芦集镇（三十四处对面）,淮南市伊面粮油有限公司,,安徽市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356870.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296332
粮食及其制品-->挂面,家祝面条,芜湖南陵家祝面粉有限公司,安徽市场监管局,合格,2015-03-02,2016年第8期,,500g/筒,芜湖南陵家祝面粉有限公司,南陵县城关镇,芜湖南陵家祝面粉有限公司,,安徽市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356870.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296333
粮食及其制品-->挂面,辣白菜浓情芝士味拉面,淮安楚州润州商业有限公司,江苏市场监管局,合格,2015-03-02,2016年第3期,,526g/包（105.2×5小包）,上海农心食品有限公司,上海市金山工业区揽工路840号,淮安楚州润州商业有限公司,,江苏市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356869.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296194
粮食及其制品-->其他类,糙米鲜贝,江苏乐天玛特商业有限公司淮安淮海北路店,江苏市场监管局,合格,2015-03-02,2016年第3期,,206g/袋,福娃集团监利福娃食品有限公司,湖北省荆州市监利县新沟镇,江苏乐天玛特商业有限公司淮安淮海北路店,,江苏市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356869.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296206
粮食及其制品-->其他类,酱汁牛肉味炒米,江苏乐天玛特商业有限公司淮安淮海北路店,江苏市场监管局,合格,2015-03-02,2016年第3期,,散装称重,甘源食品股份有限公司,江西省萍乡市国家级经济技术开发区清泉生物医药食品工业园,江苏乐天玛特商业有限公司淮安淮海北路店,,江苏市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356869.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296213
粮食及其制品-->挂面,上海鸡蛋拉面,淮安农工商大卖场有限公司,江苏市场监管局,合格,2015-03-02,2016年第3期,,900g/包,安徽冠淮食品有限公司,安徽省霍邱县石店镇工业集中区,淮安农工商大卖场有限公司,,江苏市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356869.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296215
粮食及其制品-->挂面,北极雪龙须挂面,淮安农工商大卖场有限公司,江苏市场监管局,合格,2015-03-02,2016年第3期,,880克/包,邢台金沙河面业有限责任公司,河北南和经济开发区619号,淮安农工商大卖场有限公司,,江苏市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356869.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296217
粮食及其制品-->其他类,福娃糙米卷（海苔味）,淮安农工商大卖场有限公司,江苏市场监管局,合格,2015-03-02,2016年第3期,,168g/袋,福娃集团监利福娃食品有限公司,湖北省荆州市监利县新沟镇,淮安农工商大卖场有限公司,,江苏市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356869.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296225
粮食及其制品-->挂面,麦香鸡蛋面,江苏乐天玛特商业有限公司淮安淮海东路店,江苏市场监管局,合格,2015-03-02,2016年第3期,,400克/袋,中粮面业（泰兴）有限公司,江苏省泰州市,江苏乐天玛特商业有限公司淮安淮海东路店,,江苏市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356869.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296247
粮食及其制品-->挂面,宝贝鸡蛋面,江苏乐天玛特商业有限公司淮安淮海东路店,江苏市场监管局,合格,2015-03-02,2016年第3期,,300克/袋,河南金粮面业有限公司,郑州市荥阳汜河路东段,江苏乐天玛特商业有限公司淮安淮海东路店,,江苏市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356869.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296249
粮食及其制品-->挂面,孩儿加钙面,江苏乐天玛特商业有限公司淮安淮海东路店,江苏市场监管局,合格,2015-03-02,2016年第3期,,320克/袋,乐陵市厨大妈食品有限公司,乐陵市济盐路西侧,江苏乐天玛特商业有限公司淮安淮海东路店,,江苏市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356869.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296251
粮食及其制品-->挂面,麦芯鸡蛋挂面,江苏乐天玛特商业有限公司淮安淮海东路店,江苏市场监管局,合格,2015-03-02,2016年第3期,,500克/袋,山东利生食品集团有限公司,济宁高新区327国道177号,江苏乐天玛特商业有限公司淮安淮海东路店,,江苏市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356869.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296253
粮食及其制品-->挂面,精制挂面,江苏永辉超市有限公司淮安健康路分公司,江苏市场监管局,合格,2015-03-02,2016年第3期,,600g/袋,福州昌盛食品有限公司,福州市仓山区盖山光桥20号,江苏永辉超市有限公司淮安健康路分公司,,江苏市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356869.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296257
粮食及其制品-->挂面,鸡蛋龙须麦芯挂面,江苏永辉超市有限公司淮安健康路分公司,江苏市场监管局,合格,2015-03-02,2016年第3期,,500g/袋,益海嘉里（昆山）食品工业有限公司,江苏省昆山市张浦镇益海大道8号,江苏永辉超市有限公司淮安健康路分公司,,江苏市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356869.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296258
粮食及其制品-->挂面,手擀面,江苏永辉超市有限公司淮安健康路分公司,江苏市场监管局,合格,2015-03-02,2016年第3期,,500g/袋,上海京元食品有限公司临颍龙云分公司,临颍县龙云工业园区,江苏永辉超市有限公司淮安健康路分公司,,江苏市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356869.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296259
粮食及其制品-->挂面,宝宝营养面（益生元 挂面）,江苏永辉超市有限公司淮安健康路分公司,江苏市场监管局,合格,2015-03-02,2016年第3期,,300g/盒,上海顶味食品有限公司,上海嘉定工业区兴庆路398号,江苏永辉超市有限公司淮安健康路分公司,,江苏市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356869.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296260
粮食及其制品-->挂面,菠菜面（挂面）,江苏永辉超市有限公司淮安健康路分公司,江苏市场监管局,合格,2015-03-02,2016年第3期,,280g/袋,郑州万家食品有限公司,郑州市马寨经济园区东方南路66号,江苏永辉超市有限公司淮安健康路分公司,,江苏市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356869.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296261
粮食及其制品-->挂面,清水挂面,江苏永辉超市有限公司淮安健康路分公司,江苏市场监管局,合格,2015-03-02,2016年第3期,,500g/袋,滨州中裕食品有限公司,山东滨州工业园区梧桐五路91号,江苏永辉超市有限公司淮安健康路分公司,,江苏市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356869.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296262
粮食及其制品-->挂面,鸡蛋面（花色挂面）,淮安楚州润州商业有限公司,江苏市场监管局,合格,2015-03-02,2016年第3期,,500g/包,山东白象面业有限公司,山东省兖州市大安工业园区,淮安楚州润州商业有限公司,,江苏市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356869.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296189
粮食及其制品-->挂面,面片（金沙河刀削麦芯面片）,淮安楚州润州商业有限公司,江苏市场监管局,合格,2015-03-02,2016年第3期,,250g/袋,邢台金沙河面业有限责任公司,河北南和经济开发区619号,淮安楚州润州商业有限公司,,江苏市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356869.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296190
粮食及其制品-->挂面,阳春挂面,淮安楚州润州商业有限公司,江苏市场监管局,合格,2015-03-02,2016年第3期,,500g/包,四川省若男面业有限公司,中国四川省简阳市贾家工业集中区,淮安楚州润州商业有限公司,,江苏市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356869.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296191
粮食及其制品-->挂面,土鸡蛋面（花色挂面）,淮安楚州润州商业有限公司,江苏市场监管局,合格,2015-03-02,2016年第3期,,900g/包,江苏味美思食品有限公司,兴化经济开发区纬三路南经三路东,淮安楚州润州商业有限公司,,江苏市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356869.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296192
粮食及其制品-->挂面,鸡蛋面,金湖县华联超市,江苏市场监管局,合格,2015-03-02,2016年第3期,,900g/个,河南城市人实业集团有限责任公司,商丘市南京路东段北侧,金湖县华联超市,,江苏市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356869.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296295
粮食及其制品-->挂面,儿童骨汤多钙面（挂面）,金湖县华联超市,江苏市场监管局,合格,2015-03-02,2016年第3期,,283g/袋,河南金粮面业有限公司,郑州市荥阳汜河路东段,金湖县华联超市,,江苏市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356869.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296296
粮食及其制品-->挂面,金叶鸡蛋挂面（花色）,金湖县华联超市,江苏市场监管局,合格,2015-03-02,2016年第3期,,450g/个,江苏金叶粮油食品有限公司,江苏金湖建设东路11号,金湖县华联超市,,江苏市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356869.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296297
粮食及其制品-->大米,五香味炒米,金湖县苏果超市,江苏市场监管局,合格,2015-03-02,2016年第3期,,散装称重,苏州口水娃食品有限公司,太仓市双凤镇新湖区建业路6号,金湖县苏果超市,,江苏市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356869.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296301
粮食及其制品-->挂面,鸡蛋面,芜湖南陵家祝面粉有限公司,安徽市场监管局,合格,2015-03-02,2016年第8期,,500g/筒,芜湖南陵家祝面粉有限公司,南陵县城关镇,芜湖南陵家祝面粉有限公司,,安徽市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356870.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296334
粮食及其制品-->挂面,面条,安徽善民食品有限公司,安徽市场监管局,合格,2015-03-02,2016年第8期,,900克/袋,安徽善民食品有限公司,安庆市潜山县,安徽善民食品有限公司,,安徽市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356870.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296335
粮食及其制品-->挂面,玉龍制面高筋玉带挂面,安徽金华联投资股份有限公司回祥店,安徽市场监管局,合格,2015-03-02,2016年第8期,,500g/包,安徽玉龙制面食品有限责任公司,安徽省东至县大渡口经济开发区,安徽金华联投资股份有限公司回祥店,,安徽市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356870.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296336
粮食及其制品-->挂面,黑豆面,安徽省快乐真棒商贸集团有限公司步行街店,安徽市场监管局,合格,2015-03-02,2016年第8期,,600克/袋,周口市翔耀食品有限公司,周口市川汇区搬口乡贾寨村,安徽省快乐真棒商贸集团有限公司步行街店,,安徽市场监管局,,2015-03-02,,,,,合格,,http://news.foodmate.net/2016/03/356870.html,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=296341
粮食及其制品-->其他类,多味花生,滨州银座商城有限公司博兴分公司,山东市场监管局,合格,2015-03-13,,200g/袋,百味林,上海百味林实业有限公司,上海市河南南路33号11楼,滨州银座商城有限公司博兴分公司,滨州市博兴县博城五路367号,山东市场监管局,,2015-03-13,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=515997
粮食及其制品-->其他类,黑花生五香烤果,银座集团商场有限公司乐陵分公司,山东市场监管局,合格,2015-03-13,,150g/袋,金晔,济南金晔食品有限公司,济南市历城区柳埠镇槲疃村南峪峪口,银座集团商场有限公司乐陵分公司,德州市乐陵市枣城南大街东侧,山东市场监管局,,2015-03-13,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=516165
粮食及其制品-->其他类,沙土酒鬼花生,庆云县尚堂镇金台信誉超市,山东市场监管局,合格,2015-03-13,,500g/袋,沙土,山东沙土食品工业有限公司,山东省菏泽市沙土镇,庆云县尚堂镇金台信誉超市,山东省德州市庆云县尚堂镇,山东市场监管局,,2015-03-13,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=516207
粮食及其制品-->其他类,香山鲁花生,乐陵市金鑫宾馆,山东市场监管局,合格,2015-03-13,,202克/袋,香山,山东香山食品有限公司,莱芜市高新区泰山路33号（汶阳工业园）,乐陵市金鑫宾馆,山东省德州市乐陵县振兴西路22号,山东市场监管局,,2015-03-13,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=516227
粮食及其制品-->小麦制品,水晶包,临沂市兰山区孙恒食品商行,山东市场监管局,合格,2015-03-13,,2.5kg/袋,安井,泰州安井食品有限公司,兴化市经济开发区兴安路1号,临沂市兰山区孙恒食品商行,临沂市兰山区桃园路与八腊庙街交汇处,山东市场监管局,,2015-03-13,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=517409
粮食及其制品-->小麦制品,水晶包,临沂市兰山区孙恒食品商行,山东市场监管局,合格,2015-03-13,,2.5kg/袋,安井,泰州安井食品有限公司,兴化市经济开发区兴安路1号,临沂市兰山区孙恒食品商行,临沂市兰山区桃园路与八腊庙街交汇处,山东市场监管局,,2015-03-13,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=517410
粮食及其制品-->小麦制品,西红柿鸡蛋打卤面,青岛华联商厦股份有限公司,山东市场监管局,合格,2015-03-13,,106g/包,,青岛顶益食品有限公司,崂山区株洲路161号,青岛华联商厦股份有限公司,市南区费县路6号,山东市场监管局,,2015-03-13,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=517917
粮食及其制品-->小麦制品,边峰丸子,博兴县博昌街道办事处知味斋火锅食府,山东市场监管局,合格,2015-03-13,,2.5kg,边峰,博兴县龙居边峰丸子加工厂,博兴县博城五路198号,博兴县博昌街道办事处知味斋火锅食府,滨州市博兴县博昌街道办事处新城二路与博城四路交叉口路西,山东市场监管局,,2015-03-13,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=515969
粮食及其制品-->小麦制品,边峰丸子,博兴县博昌街道办事处知味斋火锅食府,山东市场监管局,合格,2015-03-13,,2.5kg,边峰,博兴县龙居边峰丸子加工厂,博兴县博城五路198号,博兴县博昌街道办事处知味斋火锅食府,滨州市博兴县博昌街道办事处新城二路与博城四路交叉口路西,山东市场监管局,,2015-03-13,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=515970
粮食及其制品-->其他类,炒花生,滨州高新技术产业开发区溢葵香炒货店,山东市场监管局,合格,2015-03-13,,/,,滨州高新技术产业开发区溢葵香炒货店,滨州市高新区小营办事处龙禧花苑2号楼B3,滨州高新技术产业开发区溢葵香炒货店,滨州市高新区小营办事处龙禧花苑2号楼B3,山东市场监管局,,2015-03-13,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=515977
粮食及其制品-->大米制品,大米饼,博兴县兴海综合超市,山东市场监管局,合格,2015-03-13,,135g/包,旺旺,合肥旺旺食品有限公司,合肥市高新区合欢路3号,博兴县兴海综合超市,滨州市博兴县新城一路东侧,山东市场监管局,,2015-03-13,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=515988
粮食及其制品-->大米,超吉道大米 小粒王,四平通达米业有限公司,原国家食药总局,合格,2015-03-26,,25kg/袋,,四平通达米业有限公司,吉林省四平辽河农垦管理区孤家子镇,四平通达米业有限公司,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=520810
粮食及其制品-->大米,307大米,四平辽河农垦管理区泓信米业有限公司,原国家食药总局,合格,2015-03-26,,10kg/袋,,四平辽河农垦管理区泓信米业有限公司,吉林省四平辽河农垦管理区孤家子镇,四平辽河农垦管理区泓信米业有限公司,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=520818
粮食及其制品-->大米,淡香味（大米）,大商集团吉林新玛特购物休闲广场有限公司,原国家食药总局,合格,2015-03-26,,2kg/袋,,吉林市国泰农副产品加工有限公司,吉林市昌邑区哈大经济开发区望云北街55号,大商集团吉林新玛特购物休闲广场有限公司,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=520819
粮食及其制品-->大米,鸭田米,吉林省宏森米业有限公司,原国家食药总局,合格,2015-03-26,,10kg/袋,,吉林省宏森米业有限公司,四平辽河农垦管理区新鲜分场七队,吉林省宏森米业有限公司,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=520832
粮食及其制品-->大米,超级稻米,四平辽河农垦管理区万宝米业加工厂,原国家食药总局,合格,2015-03-26,,25kg/袋,,四平辽河农垦管理区万宝米业加工厂,吉林省四平辽河农垦管理区两家子分场大桥,四平辽河农垦管理区万宝米业加工厂,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=520835
