产品分类,产品名称,被抽样企业名称,通报单位,抽检结果,通报时间,通报文号,规格,商标,生产企业名称,生产企业地址,被抽样企业名称,被抽样企业地址,通报单位,生产省份,通报时间,不合格原因,检测结果,标准/法规限值,措施,判定结果,备注,伙伴网链接,抽检层级,网站
调味品-->酱油,酿造酱油,张家口市超市发连锁超市有限责任公司北方学院店,原国家食药总局,合格,2015-03-26,,380mL/袋,,统万珍极食品有限公司,河北省石家庄市广安大街34号天利商务大厦,张家口市超市发连锁超市有限责任公司北方学院店,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524687
调味品-->酱油,好厨师黄豆酱油（酿造酱油）,张家口市超市发连锁超市有限责任公司北方学院店,原国家食药总局,合格,2015-03-26,,350mL/袋,,统万珍极食品有限公司,河北省石家庄市广安大街34号天利商务大厦,张家口市超市发连锁超市有限责任公司北方学院店,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524688
调味品-->酱油,香菇酱油,河北美食林商贸集团有限公司长安购物广场,原国家食药总局,合格,2015-03-26,,430mL/袋,,统万珍极食品有限公司,河北省石家庄市广安大街34号天利商务大厦,河北美食林商贸集团有限公司长安购物广场,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524689
调味品-->酱油,珍极老抽酱油,河北美食林商贸集团有限公司长安购物广场,原国家食药总局,合格,2015-03-26,,430mL/袋,,统万珍极食品有限公司,河北省石家庄市广安大街34号天利商务大厦,河北美食林商贸集团有限公司长安购物广场,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524690
调味品-->酱油,味珍酱油,河北美食林商贸集团有限公司长安购物广场,原国家食药总局,合格,2015-03-26,,350mL/袋,,邯郸市酿造总厂,邯郸市人民西路31号,河北美食林商贸集团有限公司长安购物广场,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524691
调味品-->其他类,料酒,河北美食林商贸集团有限公司长安购物广场,原国家食药总局,合格,2015-03-26,,500mL/瓶,,统万珍极食品有限公司,河北省石家庄市广安大街34号天利商务大厦,河北美食林商贸集团有限公司长安购物广场,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524692
调味品-->复合调味品,纯芝麻酱,大名县乐满家大卖场,原国家食药总局,合格,2015-03-26,,330g/瓶,,大名县大名府香油调味品有限公司,河北省大名县工业园区大名府香油城,大名县乐满家大卖场,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524693
调味品-->复合调味品,纯芝麻酱,河北美食林商贸集团有限公司大名春天分公司,原国家食药总局,合格,2015-03-26,,225g/罐,,邯郸市康园粮油有限公司,邯郸市邯山区北张庄镇左西工业区,河北美食林商贸集团有限公司大名春天分公司,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524695
调味品-->复合调味品,混合芝麻酱,河北美食林商贸集团有限公司大名春天分公司,原国家食药总局,合格,2015-03-26,,256g/罐,,大名县京府黑芝麻小磨香油有限公司,大名县香油城,河北美食林商贸集团有限公司大名春天分公司,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524696
调味品-->酱油,酱油王,廊坊物美商业管理有限公司,原国家食药总局,合格,2015-03-26,,500mL/瓶,,廊坊市调料厂,廊坊市光明东道79号,廊坊物美商业管理有限公司,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524697
调味品-->复合调味品,芝麻酱,鸡泽县信之天超市有限公司,原国家食药总局,合格,2015-03-26,,220g/罐,,邢台市桥西小胡子香油坊,邢台市桥西区钢铁南路,鸡泽县信之天超市有限公司,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524698
调味品-->复合调味品,芝麻酱,鸡泽县信之天超市有限公司,原国家食药总局,合格,2015-03-26,,200g/罐,,邢台市桥西小胡子香油坊,邢台市桥西区钢铁南路,鸡泽县信之天超市有限公司,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524699
调味品-->食醋,水塔陈醋,银川新华百货连锁超市有限公司中卫店,原国家食药总局,合格,2015-03-26,,350mL/袋,,山西水塔醋业股份有限公司,山西太原清徐,银川新华百货连锁超市有限公司中卫店,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524729
调味品-->食醋,吉友湟源醋,西宁城西广阳超市,原国家食药总局,合格,2015-03-26,,300g/袋,,青海吉友湟源醋实业有限公司,青海省西宁市湟源县青藏路4号,西宁城西广阳超市,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524732
调味品-->食醋,小米香醋,北京华联综合超市股份有限公司青海第五分公司,原国家食药总局,合格,2015-03-26,,420ml/袋,,兰州小二黑食品有限公司,河南省郑州市,北京华联综合超市股份有限公司青海第五分公司,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524733
调味品-->香辛料调味品,精制生姜粉,汉中市汉台汉江调味品厂,原国家食药总局,合格,2015-03-26,,40g/袋,,汉中市汉台汉江调味品厂,汉中市汉台区龙江街道办事处小店村小店桥,汉中市汉台汉江调味品厂,汉中市汉台区龙江街道办事处小店村小店桥,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524736
调味品-->食醋,凌云食醋,咸阳凌云酿造有限公司,原国家食药总局,合格,2015-03-26,,2.5L/桶,,咸阳凌云酿造有限公司,咸阳市西兰路67号,咸阳凌云酿造有限公司,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524788
调味品-->食醋,陈醋,榆林市新家源商贸有限责任公司沙河店,原国家食药总局,合格,2015-03-26,,500ml/瓶,,米脂县米如脂农产品开发有限公司,米脂县印斗镇惠家沟村,榆林市新家源商贸有限责任公司沙河店,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524789
调味品-->食醋,白醋王,榆林新恒生商贸有限公司,原国家食药总局,合格,2015-03-26,,800ml/瓶,,西安市思味食品有限公司,西安市户县大王镇108国道北300米,榆林新恒生商贸有限公司,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524790
调味品-->香辛料调味品,花椒,标称：福建省古田县城东明食用菌加工厂,湖北市场监管局,合格,2015-04-10,,散称,/,湖北富迪实业有限公司农贸生鲜超市,仙桃市沙盟办事处仙洪路,标称：福建省古田县城东明食用菌加工厂,福建省古田县城东街道614路中5支路3号,湖北市场监管局,,2015-04-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=474667
调味品-->香辛料调味品,好吃佬特辣辣椒王,标称：武汉好吃佬调味品厂,湖北市场监管局,合格,2015-04-10,,40g/袋,标称：好吃佬,湖北银泰仙桃商城大厦有限公司,湖北省仙桃市勉阳大道42号,标称：武汉好吃佬调味品厂,武汉市东西湖区慈惠工业园8号龙鑫工业园,湖北市场监管局,,2015-04-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=474668
调味品-->香辛料调味品,辣椒丝,标称：四川翠宏食品有限公司,湖北市场监管局,合格,2015-04-10,,50g/包,标称：翠宏,黄冈市黄商贸易股份有限公司罗田超市,湖北省黄冈市罗田县凤山镇民建街,标称：四川翠宏食品有限公司,德阳市广汉市和兴镇红安村8社,湖北市场监管局,,2015-04-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=474669
调味品-->香辛料调味品,花椒粉,标称：西安太阳食品有限责任公司,湖北市场监管局,合格,2015-04-10,,25g/袋,标称：阿香婆,孝南区孝武西河商贸中心,湖北省孝感市孝南区西河乡福乐家园,标称：西安太阳食品有限责任公司,西安市长安区局连村甲字1号,湖北市场监管局,,2015-04-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=474670
调味品-->香辛料调味品,花椒,标称：山东鸿兴源食品有限公司,湖北市场监管局,合格,2015-04-10,,50g/包,标称：鸿兴源,中百仓储黄冈购物广场有限公司罗田购物广场,湖北省黄冈市罗田县凤山镇义水北路,标称：山东鸿兴源食品有限公司,禹城高新技术产业开发区,湖北市场监管局,,2015-04-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=474671
调味品-->香辛料调味品,花椒,标称：武汉成达食品有限公司,湖北市场监管局,合格,2015-04-10,,45g/包,标称：绿帝,中百仓储黄冈购物广场有限公司罗田购物广场,湖北省黄冈市罗田县凤山镇义水北路,标称：武汉成达食品有限公司,湖北省武汉市东西湖区走马岭天龙工业园13号楼,湖北市场监管局,,2015-04-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=474672
调味品-->香辛料调味品,小辣椒,标称：北京市邦味调味品有限公司,湖北市场监管局,合格,2015-04-10,,100g/包,标称：汇营,中百仓储黄冈购物广场有限公司罗田购物广场,湖北省黄冈市罗田县凤山镇义水北路,标称：北京市邦味调味品有限公司,北京市顺义区杨镇曾庄村顺平路沙岭段26号,湖北市场监管局,,2015-04-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=474673
调味品-->香辛料调味品,辣椒（分装）,分装商：上海塞翁福农业发展有限公司,湖北市场监管局,合格,2015-04-10,,50g/袋,标称：塞翁福,中百仓储孝感购物广场有限公司云梦店,湖北省孝感市云梦县城关乡建设路23号,分装商：上海塞翁福农业发展有限公司,上海市奉贤区奉贤经济开发区生物科技园区高丰路666号,湖北市场监管局,,2015-04-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=474674
调味品-->复合调味品,重庆三五火锅底料精品型,标称：重庆三五世全食品有限公司,湖北市场监管局,合格,2015-04-10,,300g/袋,标称：三五,湖北富迪实业有限公司农贸生鲜超市,湖北省仙桃市沙盟办事处仙洪路,标称：重庆三五世全食品有限公司,重庆市九龙坡区福园路1号,湖北市场监管局,,2015-04-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=474655
调味品-->复合调味品,胖子清油火锅底料,标称：重庆胖子天骄食品有限公司,湖北市场监管局,合格,2015-04-10,,150g/袋,标称：胖子,湖北富迪实业有限公司农贸生鲜超市,湖北省仙桃市沙盟办事处仙洪路,标称：重庆胖子天骄食品有限公司,重庆市渝北区空港新城顺义路9号,湖北市场监管局,,2015-04-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=474656
调味品-->复合调味品,植物油火锅底料,标称：贵阳南明春梅酿造有限公司,湖北市场监管局,合格,2015-04-10,,160g/包,标称：老干妈,黄冈市黄商贸易股份有限公司罗田超市,湖北省黄冈市罗田县凤山乡民建街,标称：贵阳南明春梅酿造有限公司,贵阳市南明区龙洞堡龙水路7号,湖北市场监管局,,2015-04-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=474657
调味品-->复合调味品,火锅底料（调味料）,标称：四川省川南酿造有限公司,湖北市场监管局,合格,2015-04-10,,150g/袋,标称：川南,孝南区孝武西河商贸中心,湖北省孝感市孝南区西河乡福乐家园,标称：四川省川南酿造有限公司,眉山经济开发区东区,湖北市场监管局,,2015-04-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=474658
调味品-->复合调味品,大红袍红汤火锅底料,标称：四川天味食品集团股份有限公司,湖北市场监管局,合格,2015-04-10,,150g/袋,标称：大红袍,孝南区三汊镇起点超市,湖北省孝感市孝南县三汊镇,标称：四川天味食品集团股份有限公司,成都市双流县西航港街道腾飞一路333号,湖北市场监管局,,2015-04-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=474659
调味品-->复合调味品,羊肉火锅浓缩底料,标称：重庆市宝顶酿造有限公司,湖北市场监管局,合格,2015-04-10,,150g/袋,标称：宝之味,孝南区三汊镇中佰超市购物广场,湖北省孝感市孝南区三汊镇兴业路,标称：重庆市宝顶酿造有限公司,重庆市大足区棠香街道办事处五星社区二社,湖北市场监管局,,2015-04-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=474660
调味品-->复合调味品,秦妈金典版火锅底料（三鲜）,标称：重庆秦妈食品有限公司,湖北市场监管局,合格,2015-04-10,,150g/包,标称：秦妈,英山县大润发商贸有限责任公司,湖北省黄冈市英山县温泉镇商业步行街（北块）,标称：重庆秦妈食品有限公司,重庆市渝北区宝环2路1号,湖北市场监管局,,2015-04-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=474661
调味品-->复合调味品,秦妈金典版火锅底料,标称：重庆秦妈食品有限公司,湖北市场监管局,合格,2015-04-10,,150g/包,标称：秦妈,英山县大润发商贸有限责任公司,湖北省黄冈市英山县温泉镇商业步行街（北块）,标称：重庆秦妈食品有限公司,重庆市渝北区宝环路2路1号,湖北市场监管局,,2015-04-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=474662
调味品-->复合调味品,重庆火锅底料,标称：重庆火锅研究所食品加工基地,湖北市场监管局,合格,2015-04-10,,300g/包,标称：三耳,英山县大润发商贸有限责任公司,湖北省黄冈市英山县温泉镇商业步行街（北块）,标称：重庆火锅研究所食品加工基地,重庆市九龙坡区金凤镇文昌村八社,湖北市场监管局,,2015-04-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=474663
调味品-->复合调味品,重庆火锅浓缩底料,标称：重庆红九九食品有限公司,湖北市场监管局,合格,2015-04-10,,150g/袋,标称：红99,云梦县小润平价超市,湖北省孝感市云梦县隔蒲乡友谊路,标称：重庆红九九食品有限公司,重庆市大渡口区建胜镇建路村钓鱼家,湖北市场监管局,,2015-04-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=474664
调味品-->香辛料调味品,河南干辣椒,标称：福建省古田县城东新明食用菌加工厂,湖北市场监管局,合格,2015-04-10,,散称,/,湖北富迪实业有限公司农贸生鲜超市,仙桃市沙盟办事处仙洪路,标称：福建省古田县城东新明食用菌加工厂,福建省古田县城东街道614路中5支路3号,湖北市场监管局,,2015-04-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=474665
调味品-->香辛料调味品,广西朝天椒,标称：福建省古田县城东明食用菌加工厂,湖北市场监管局,合格,2015-04-10,,散称,/,湖北富迪实业有限公司农贸生鲜超市,湖北省仙桃市沙盟办事处仙洪路,标称：福建省古田县城东明食用菌加工厂,福建省古田县城东街道614路中5支路3号,湖北市场监管局,,2015-04-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=474666
调味品-->其他类,黄中皇陈年花雕,标称：中粮绍兴酒有限公司,湖北市场监管局,合格,2015-04-10,,≥15.5%voL 600mL/瓶,标称：黄中皇,中百仓储黄冈购物广场有限公司罗田购物广场,湖北省黄冈市罗田县凤山镇义水北路,标称：中粮绍兴酒有限公司,浙江省绍兴市,湖北市场监管局,,2015-04-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=474515
调味品-->其他类,绍兴特产黄酒烹调专用,标称：武汉广盛元食品有限公司委托浙江圣塔绍兴酒有限公司制造,湖北市场监管局,合格,2015-04-10,,500mL/瓶,标称：古牌,中百仓储孝感购物广场有限公司云梦店,湖北省孝感市云梦县城关乡建设路23号,标称：武汉广盛元食品有限公司委托浙江圣塔绍兴酒有限公司制造,绍兴市东湖,湖北市场监管局,,2015-04-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=474516
调味品-->其他类,烹饪黄酒,标称：湖州老恒和酿造有限公司,湖北市场监管局,合格,2015-04-10,,500mL/瓶,标称：老恒和,中百仓储孝感购物广场有限公司云梦店,湖北省孝感市云梦县城关乡建设路23号,标称：湖州老恒和酿造有限公司,湖州市八里店食品工业园区,湖北市场监管局,,2015-04-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=474517
调味品-->食醋,长康白醋(酿造食醋),湖南省长康实业有限责任公司,广东市场监管局,合格,2015-04-22,,500mL/瓶,图型,沃尔玛(广东)商业零售有限公司惠州鹅岭西路分店,惠州市鹅岭西路31号百利通广场地下第一层,湖南省长康实业有限责任公司,湖南省湘阴长康粮站南路1号,广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475182
调味品-->食醋,黑糯米醋(酿造食醋),莱阳鲁花醋业食品有限公司,广东市场监管局,合格,2015-04-22,,500毫升/瓶,图型,惠州市万佳百货有限公司,惠州市麦地路35号南湖花园,莱阳鲁花醋业食品有限公司,山东省莱阳外向型工业园A区,广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475183
调味品-->食醋,恒順酿造白醋,镇江恒丰酱醋有限公司,广东市场监管局,合格,2015-04-22,,500mL/瓶,,惠州市万佳百货有限公司,惠州市麦地路35号南湖花园,镇江恒丰酱醋有限公司,江苏省镇江市镇丹路陆村一号,广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475184
调味品-->食醋,润之家金标酿造白醋(酿造食醋),山西老陈醋集团有限公司(被委托生产单位) 华润万家有限公司(委托单位),广东市场监管局,合格,2015-04-22,,420mL/瓶,图型,惠州市万佳百货有限公司,惠州市麦地路35号南湖花园,山西老陈醋集团有限公司(被委托生产单位) 华润万家有限公司(委托单位),山西省太原市杏花岭区马道坡26号(被委托生产单位地址) 深圳市罗湖区水贝二路14栋5层(委托单位地址),广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475185
调味品-->食醋,美味鲜白醋(酿造食醋),广东美味鲜调味食品有限公司,广东市场监管局,合格,2015-04-22,,500mL/瓶,美味鮮,河源市人人乐商业有限公司,河源市源城区沿江东路6号长鸿花园裙楼一至二层,广东美味鲜调味食品有限公司,广东省中山市中山火炬开发区厨邦路1号,广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475186
调味品-->食醋,糙米白醋[古法陈酿]5°(酿造食醋),广州市如丰果子调味食品有限公司,广东市场监管局,合格,2015-04-22,,500mL/瓶,国味威,梅州市喜多多超市连锁有限公司彬芳分店,梅州市彬芳大道(江南汽车站侧),广州市如丰果子调味食品有限公司,广州市增城石滩镇麻车,广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475187
调味品-->食醋,珠江橋6°醇米醋(酿造食醋),广东珠江桥生物科技股份有限公司,广东市场监管局,合格,2015-04-22,,500mL/瓶,珠江橋,梅州市大润发商业有限公司,梅州市梅江区江南办梅水路,广东珠江桥生物科技股份有限公司,广东省中山市小榄镇沙口工业开发区,广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475188
调味品-->食醋,海天9度纯酿米醋,佛山市海天(高明)调味食品有限公司(受托加工方) 佛山市海天调味食品股份有限公司(委托方),广东市场监管局,合格,2015-04-22,,450mL/瓶,,梅州市大润发商业有限公司,梅州市梅江区江南办梅水路,佛山市海天(高明)调味食品有限公司(受托加工方) 佛山市海天调味食品股份有限公司(委托方),广东省佛山市高明区沧江工业园东园(受托加工方地址) 广东省佛山市文沙路16号(委托方地址),广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475189
调味品-->其他类,八年陈绍兴花雕酒,会稽山绍兴酒股份有限公司,广东市场监管局,合格,2015-04-22,,≥14.0%vol；500mL,会稽山,河源市泰宝百货有限公司,河源市新市区永和路北面新风路西面永丰农贸市场综合楼201、301号,会稽山绍兴酒股份有限公司,浙江绍兴柯桥鉴湖路1053号,广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475359
调味品-->食醋,加加糯米白醋(酿造食醋),加加食品集团股份有限公司,广东市场监管局,合格,2015-04-22,,500mL/瓶,加加,广东东明股份有限公司明乐曲江新城店,韶关市曲江区马坝镇城南教育路北亿华城南商贸城一号楼一、二层,加加食品集团股份有限公司,湖南省宁乡经济技术开发区站前路,广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475171
调味品-->食醋,30°醋精(配制食醋),广东美味鲜调味食品有限公司,广东市场监管局,合格,2015-04-22,,500mL/瓶,美味鮮,广东东明股份有限公司明乐曲江新城店,韶关市曲江区马坝镇城南教育路北亿华城南商贸城一号楼一、二层,广东美味鲜调味食品有限公司,广东省中山市中山火炬开发区厨邦路1号,广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475172
调味品-->食醋,如丰白米醋(酿造食醋),广州市如丰果子调味食品有限公司,广东市场监管局,合格,2015-04-22,,500mL/瓶,图型,韶关市新南康商贸有限公司马坝分店,韶关市曲江区马坝镇沿堤三路江畔花园B、C栋一、二楼,广州市如丰果子调味食品有限公司,广州市增城石滩镇麻车,广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475173
调味品-->食醋,永德香陳醋(配制食醋),清新县三坑镇永德香食品厂,广东市场监管局,合格,2015-04-22,,420mL/瓶,永德香,韶关市新南康商贸有限公司马坝分店,韶关市曲江区马坝镇沿堤三路江畔花园B、C栋一、二楼,清新县三坑镇永德香食品厂,清远市清新县三坑镇鸡凤上新村,广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475174
调味品-->食醋,糯米白醋王(配制食醋),清远市清新三坑永德香食品厂(出品),广东市场监管局,合格,2015-04-22,,620mL/瓶,永德香,韶关市新南康商贸有限公司马坝分店,韶关市曲江区马坝镇沿堤三路江畔花园B、C栋一、二楼,清远市清新三坑永德香食品厂(出品),清远市清新县三坑镇鸡凤村委会上新村(出品地址),广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475175
调味品-->食醋,糯米白醋(酿造食醋),广州市美味极食品有限公司(委托方) 台山市味皇调味品食品有限公司(制造商),广东市场监管局,合格,2015-04-22,,620毫升/瓶,至和,韶关市新南康商贸有限公司马坝分店,韶关市曲江区马坝镇沿堤三路江畔花园B、C栋一、二楼,广州市美味极食品有限公司(委托方) 台山市味皇调味品食品有限公司(制造商),广州市番禺区大龙街茶东村东兴工业区(委托方地址) 广东省台山市水步镇新水路(制造商地址),广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475176
调味品-->食醋,致美斋食醋 9°米醋(配制食醋),广州致美斋食品有限公司,广东市场监管局,合格,2015-04-22,,630mL/瓶,,佛冈县鸿兴银座城贸易有限公司,佛冈县石角镇环城中路209号骏业银座大厦二、三层,广州致美斋食品有限公司,广州市白云区三元里大道808号,广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475177
调味品-->食醋,大红浙醋(酿造食醋),广州市广味源食品有限公司,广东市场监管局,合格,2015-04-22,,630毫升/瓶,广味源,佛冈县鸿兴银座城贸易有限公司,佛冈县石角镇环城中路209号骏业银座大厦二、三层,广州市广味源食品有限公司,广州市番禺区化龙镇翠湖工业区,广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475178
调味品-->食醋,老陈醋(酿造食醋),晋中市旺泉酿造有限公司(委托方) 广州市番禺锦峰食品厂(被委托方),广东市场监管局,合格,2015-04-22,,420毫升/瓶,錦坤,佛冈县鸿兴银座城贸易有限公司,佛冈县石角镇环城中路209号骏业银座大厦二、三层,晋中市旺泉酿造有限公司(委托方) 广州市番禺锦峰食品厂(被委托方),山西省晋中市榆次区怀仁村(委托方地址) 广州市番禺区石壁街谢石公路57号(被委托方地址),广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475179
调味品-->食醋,山西陈醋,晋中怀仁荣欣酿造厂,广东市场监管局,合格,2015-04-22,,420mL/瓶,图型,沃尔玛(广东)商业零售有限公司惠州鹅岭西路分店,惠州市鹅岭西路31号百利通广场地下第一层,晋中怀仁荣欣酿造厂,榆次区张庆乡怀仁村,广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475180
调味品-->食醋,9°米醋 酿造食醋,山西紫林醋业股份有限公司,广东市场监管局,合格,2015-04-22,,500mL/瓶,图型,沃尔玛(广东)商业零售有限公司惠州鹅岭西路分店,惠州市鹅岭西路31号百利通广场地下第一层,山西紫林醋业股份有限公司,山西省清徐县太茅路高花段550号,广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475181
调味品-->酱油,味事达純味鮮特级酿造酱油,福达(上海)食品有限公司(被委托生产商),广东市场监管局,合格,2015-04-22,,380毫升/瓶,味事达,惠州市万佳百货有限公司,惠州市麦地路35号南湖花园,福达(上海)食品有限公司(被委托生产商),上海市金山工业区金百路377号(被委托生产商地址),广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475163
调味品-->酱油,珠江橋特级御品鲜酿造酱油,广东珠江桥生物科技股份有限公司,广东市场监管局,合格,2015-04-22,,370mL/瓶,,惠州市万佳百货有限公司,惠州市麦地路35号南湖花园,广东珠江桥生物科技股份有限公司,广东省中山市小榄镇沙口工业开发区,广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475164
调味品-->酱油,珠江橋特级醇酱油,广东珠江桥生物科技股份有限公司,广东市场监管局,合格,2015-04-22,,500mL/瓶,珠江橋,惠州市万佳百货有限公司,惠州市麦地路35号南湖花园,广东珠江桥生物科技股份有限公司,广东省中山市小榄镇沙口工业开发区,广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475165
调味品-->酱油,海天海鲜酱油,佛山市海天(高明)调味食品有限公司(受托加工方) 佛山市海天调味食品股份有限公司(委托方),广东市场监管局,合格,2015-04-22,,500mL/瓶,,河源市人人乐商业有限公司,河源市源城区沿江东路6号长鸿花园裙楼一至二层,佛山市海天(高明)调味食品有限公司(受托加工方) 佛山市海天调味食品股份有限公司(委托方),广东省佛山市高明区沧江工业园东园(受托加工方地址) 广东省佛山市文沙路16号(委托方地址),广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475166
调味品-->复合调味品,李錦記蒸鱼豉油,李锦记(新会)食品有限公司,广东市场监管局,合格,2015-04-22,,410毫升/瓶,,河源市人人乐商业有限公司,河源市源城区沿江东路6号长鸿花园裙楼一至二层,李锦记(新会)食品有限公司,广东省江门市新会区七堡工贸城北区一号至二号,广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475167
